user_id,public,completion_percentage,gender,region,age
37589,1,69,1,zilinsky kraj  turzovka,0
37590,0,66,1,bratislavsky kraj  bratislava - stare mesto,31
37591,1,53,0,zilinsky kraj  namestovo,24
37592,0,26,1,zahranicie  zahranicie - rakusko,25
37593,1,53,1,presovsky kraj  bardejov,0
37595,1,78,1,zilinsky kraj  vrutky,19
37600,0,45,1,zilinsky kraj  zilina,21
37601,1,67,1,bratislavsky kraj  bratislava - nove mesto,22
37603,0,60,0,zilinsky kraj  zilina,20
37604,1,66,1,trenciansky kraj  ilava,23
37605,1,12,1,zilinsky kraj  martin,0
37606,1,97,0,kosicky kraj  kosice - sidlisko tahanovce,17
37607,0,43,1,presovsky kraj  spisske podhradie,0
37608,0,64,1,trnavsky kraj  hlohovec,21
37609,0,84,1,banskobystricky kraj  detva,0
37610,1,66,0,nitriansky kraj  topolcany,20
37611,0,17,0,zilinsky kraj  zilina,34
37612,1,62,0,zilinsky kraj  turzovka,18
37613,0,67,1,trnavsky kraj  sered,20
37615,1,43,1,banskobystricky kraj  lucenec,29
37616,0,24,0,zilinsky kraj  turzovka,0
37617,0,60,1,presovsky kraj  bardejov,19
37618,1,53,1,zilinsky kraj  turzovka,0
37619,1,22,0,zilinsky kraj  turzovka,17
37620,1,71,0,kosicky kraj  krompachy,20
37621,0,14,0,zilinsky kraj  cadca,17
37622,1,16,0,trnavsky kraj  piestany,17
37623,0,50,1,presovsky kraj  presov,27
37624,1,33,0,trnavsky kraj  galanta,0
37625,0,67,1,zilinsky kraj  turzovka,18
37626,1,72,1,nitriansky kraj  topolcany,0
37627,0,62,1,zahranicie  zahranicie - gb,0
37628,1,71,1,zilinsky kraj  turzovka,15
37629,1,22,0,trenciansky kraj  prievidza,0
37630,1,91,0,kosicky kraj  kosice - barca,13
37631,0,36,0,trenciansky kraj  banovce nad bebravou,0
37633,1,79,1,zilinsky kraj  turcianske teplice,22
37634,1,64,0,zilinsky kraj  martin,20
37636,0,48,1,trenciansky kraj  bojnice,28
37637,0,74,0,zilinsky kraj  turcianske teplice,19
37638,1,78,0,zilinsky kraj  namestovo,0
37639,1,66,0,ceska republika  cz - praha,17
37640,1,34,1,zilinsky kraj  turcianske teplice,21
37641,0,64,0,zilinsky kraj  turcianske teplice,0
37642,0,55,1,banskobystricky kraj  lucenec,22
37643,1,81,1,zilinsky kraj  liptovsky mikulas,19
37644,1,69,0,zilinsky kraj  turcianske teplice,18
37645,0,17,0,zilinsky kraj  turcianske teplice,19
37646,0,33,1,zilinsky kraj  turcianske teplice,30
37649,1,81,1,zilinsky kraj  zilina,19
37665,1,36,0,zilinsky kraj  zilina,22
37666,1,69,0,zilinsky kraj  zilina,23
37667,1,62,1,presovsky kraj  bardejov,22
37670,1,53,1,zilinsky kraj  zilina,0
37672,1,59,1,zahranicie  zahranicie - nemecko,29
37674,1,78,0,zilinsky kraj  cadca,20
37676,1,69,1,kosicky kraj  michalovce,22
37678,0,12,0,zilinsky kraj  zilina,20
37679,1,38,0,zilinsky kraj  zilina,13
37680,0,59,0,zilinsky kraj  ruzomberok,0
37681,1,69,1,zilinsky kraj  kysucke nove mesto,0
37682,0,19,1,zahranicie  zahranicie - gb,20
37683,1,81,1,zilinsky kraj  zilina,18
37685,1,67,1,zilinsky kraj  zilina,21
37687,1,67,1,zilinsky kraj  zilina,21
37688,0,66,0,zilinsky kraj  zilina,0
37689,0,69,1,zilinsky kraj  rajecke teplice,21
37690,1,50,1,zilinsky kraj  zilina,0
37691,1,64,0,zilinsky kraj  turzovka,4
37692,1,55,1,zilinsky kraj  cadca,0
37693,0,76,1,zilinsky kraj  turzovka,12
37694,1,14,0,zilinsky kraj  cadca,25
37695,1,38,0,zilinsky kraj  turzovka,17
37696,1,76,1,zilinsky kraj  turzovka,18
37697,1,72,0,zilinsky kraj  turzovka,18
37698,1,67,0,zilinsky kraj  cadca,18
37699,1,78,1,zilinsky kraj  turzovka,17
37700,0,47,0,zilinsky kraj  zilina,0
37701,1,67,0,zahranicie  zahranicie - usa,19
37702,1,57,1,trenciansky kraj  prievidza,31
37703,0,71,1,trenciansky kraj  dubnica nad vahom,22
37704,0,69,1,banskobystricky kraj  banska bystrica,27
37705,1,33,1,zilinsky kraj  turcianske teplice,0
37706,1,12,0,zilinsky kraj  trstena,20
37707,1,69,0,zahranicie  zahranicie - ostatne,20
37708,0,14,1,zilinsky kraj  zilina,0
37709,1,19,0,zilinsky kraj  namestovo,20
37710,1,52,1,zilinsky kraj  turcianske teplice,20
37711,0,74,0,zilinsky kraj  turcianske teplice,20
37712,1,88,0,zilinsky kraj  turcianske teplice,16
37713,1,69,0,zilinsky kraj  namestovo,20
37714,1,78,0,zilinsky kraj  trstena,19
37715,1,71,1,zilinsky kraj  turcianske teplice,27
37716,1,59,1,zilinsky kraj  turcianske teplice,27
37717,1,12,1,zilinsky kraj  cadca,24
37718,0,62,1,zilinsky kraj  cadca,21
37719,1,69,1,zilinsky kraj  cadca,22
37723,1,84,1,zahranicie  zahranicie - usa,0
37724,1,71,0,zilinsky kraj  cadca,21
37725,1,64,0,trenciansky kraj  nova dubnica,18
37726,1,38,0,zilinsky kraj  cadca,23
37727,1,69,0,zilinsky kraj  zilina,24
37728,1,47,0,zilinsky kraj  zilina,24
37729,1,71,1,zilinsky kraj  zilina,27
37730,1,36,1,zilinsky kraj  zilina,0
37731,1,64,1,zilinsky kraj  zilina,23
37732,0,12,0,zilinsky kraj  zilina,24
37734,1,69,0,zilinsky kraj  zilina,24
37735,1,12,0,zilinsky kraj  zilina,0
37736,1,52,0,zilinsky kraj  zilina,0
37738,1,60,0,zilinsky kraj  zilina,0
37740,1,52,1,zilinsky kraj  zilina,24
37741,1,12,0,zilinsky kraj  bytca,46
37748,1,67,0,zilinsky kraj  zilina,20
37749,1,50,1,trnavsky kraj  hlohovec,28
37751,1,28,1,nitriansky kraj  zlate moravce,28
37754,1,83,0,zilinsky kraj  cadca,0
37755,0,60,1,zilinsky kraj  cadca,0
37756,0,50,0,zilinsky kraj  cadca,0
37757,1,60,0,ceska republika  cz - pardubicky kraj,0
37758,1,76,1,zilinsky kraj  cadca,20
37759,1,66,0,zilinsky kraj  cadca,20
37766,1,66,1,zilinsky kraj  cadca,21
37769,1,45,1,zilinsky kraj  kysucke nove mesto,26
37772,1,12,0,zilinsky kraj  zilina,24
37773,1,14,0,zilinsky kraj  zilina,19
37776,1,62,1,zilinsky kraj  namestovo,0
37778,1,79,0,zilinsky kraj  kysucke nove mesto,0
37779,1,69,0,zilinsky kraj  zilina,19
37780,0,64,0,trenciansky kraj  povazska bystrica,20
37781,0,12,1,ceska republika  cz - praha,0
37782,1,50,1,zilinsky kraj  zilina,22
37783,0,76,1,zilinsky kraj  zilina,19
37784,1,59,1,zahranicie  zahranicie - kanada,20
37785,1,62,1,zilinsky kraj  zilina,20
37786,1,62,1,zilinsky kraj  cadca,20
37787,1,66,1,zilinsky kraj  zilina,0
37788,1,52,1,zilinsky kraj  rajec,23
37789,1,50,1,zilinsky kraj  rajecke teplice,21
37790,1,81,1,zilinsky kraj  martin,17
37791,0,19,0,zilinsky kraj  namestovo,20
37792,1,53,0,zilinsky kraj  namestovo,20
37793,0,26,0,zahranicie  zahranicie - usa,0
37794,1,14,1,zilinsky kraj  martin,21
37795,1,66,0,zilinsky kraj  namestovo,20
37796,1,22,0,trenciansky kraj  bojnice,23
37797,0,60,0,zilinsky kraj  martin,20
37798,0,79,0,zilinsky kraj  trstena,19
37799,0,62,1,zilinsky kraj  martin,23
37800,1,71,0,zilinsky kraj  turcianske teplice,20
37801,1,67,0,trenciansky kraj  bojnice,21
37802,1,12,0,trnavsky kraj  trnava,0
37803,1,12,0,zilinsky kraj  turcianske teplice,20
37804,1,47,0,zahranicie  zahranicie - francuzsko,15
37805,1,71,0,zilinsky kraj  liptovsky hradok,20
37806,1,71,0,zilinsky kraj  cadca,15
37807,1,72,0,trenciansky kraj  partizanske,19
37808,1,67,0,zilinsky kraj  turcianske teplice,20
37809,1,52,0,zilinsky kraj  namestovo,20
37810,1,14,0,zilinsky kraj  turcianske teplice,0
37811,1,50,0,zilinsky kraj  turzovka,0
37813,0,24,0,zilinsky kraj  martin,0
37814,1,12,1,zilinsky kraj  turzovka,30
37816,1,71,0,presovsky kraj  presov,0
37817,1,84,1,zilinsky kraj  cadca,17
37818,1,55,0,trnavsky kraj  hlohovec,0
37819,1,47,0,trenciansky kraj  nove mesto nad vahom,0
37820,0,21,0,trnavsky kraj  trnava,16
37821,1,48,0,trenciansky kraj  partizanske,15
37822,0,12,1,trenciansky kraj  nove mesto nad vahom,0
37823,1,67,0,trnavsky kraj  trnava,19
37824,0,16,1,bratislavsky kraj  bratislava - ostatne,0
37825,1,12,0,zahranicie  zahranicie - ostatne,33
37826,1,64,1,zahranicie  zahranicie - usa,20
37827,0,17,1,zilinsky kraj  namestovo,0
37828,1,40,1,kosicky kraj  kosice - okolie,16
37829,1,47,1,zahranicie  zahranicie - nemecko,0
37830,1,66,0,trenciansky kraj  prievidza,21
37831,0,24,0,nitriansky kraj  nitra,17
37832,0,19,0,zilinsky kraj  martin,0
37833,0,64,0,trnavsky kraj  sered,26
37834,0,12,1,nitriansky kraj  kolarovo,31
37835,0,79,1,zilinsky kraj  namestovo,26
37836,0,17,1,nitriansky kraj  nove zamky,0
37841,1,71,1,zilinsky kraj  zilina,25
37843,1,72,0,zilinsky kraj  cadca,0
37845,1,74,0,banskobystricky kraj  banska stiavnica,0
37846,1,62,0,nitriansky kraj  topolcany,27
37847,1,76,0,zilinsky kraj  cadca,17
37849,1,28,1,trnavsky kraj  senica,29
37850,1,62,0,zilinsky kraj  cadca,27
37852,0,16,0,zilinsky kraj  cadca,0
37853,1,66,1,nitriansky kraj  nitra,27
37856,1,48,0,zilinsky kraj  cadca,19
37858,1,31,0,zilinsky kraj  turzovka,18
37859,1,64,1,zilinsky kraj  ruzomberok,23
37860,1,88,1,ceska republika  cz - praha,0
37861,0,43,1,zilinsky kraj  zilina,15
37862,1,67,0,zilinsky kraj  namestovo,0
37863,1,33,0,zilinsky kraj  namestovo,20
37864,1,16,0,zilinsky kraj  martin,19
37865,1,69,1,bratislavsky kraj  bratislava - petrzalka,0
37866,0,14,0,zilinsky kraj  ruzomberok,16
37867,0,71,1,banskobystricky kraj  poltar,19
37868,1,12,0,zilinsky kraj  zilina,17
37869,0,90,0,zahranicie  zahranicie - francuzsko,17
37870,0,71,0,presovsky kraj  poprad,0
37871,0,14,0,zilinsky kraj  zilina,17
37872,1,12,1,zilinsky kraj  cadca,23
37873,1,60,1,nitriansky kraj  topolcany,24
37874,1,67,1,nitriansky kraj  nitra,23
37875,0,60,1,bratislavsky kraj  bratislava - ostatne,0
37876,1,78,1,nitriansky kraj  nove zamky,21
37877,1,71,1,nitriansky kraj  nitra,25
37878,0,12,1,bratislavsky kraj  bratislava - vrakuna,0
37879,0,64,1,nitriansky kraj  nove zamky,23
37880,1,33,1,nitriansky kraj  sturovo,22
37881,0,62,1,nitriansky kraj  nitra,26
37882,1,88,0,nitriansky kraj  nitra,15
37883,0,62,1,nitriansky kraj  komarno,0
37884,1,62,1,nitriansky kraj  komarno,26
37885,0,52,0,nitriansky kraj  nitra,0
37886,0,76,1,nitriansky kraj  nitra,0
37887,1,41,1,nitriansky kraj  topolcany,21
37888,1,57,1,nitriansky kraj  komarno,20
37889,1,71,1,nitriansky kraj  zeliezovce,24
37890,1,83,1,nitriansky kraj  nitra,18
37891,1,59,1,nitriansky kraj  nove zamky,0
37892,0,53,0,zahranicie  zahranicie - nemecko,0
37893,0,14,0,zilinsky kraj  zilina,0
37894,1,76,0,kosicky kraj  michalovce,19
37895,0,62,0,zahranicie  zahranicie - gb,21
37896,1,71,0,zilinsky kraj  rajec,20
37897,1,36,0,zilinsky kraj  dolny kubin,0
37898,0,17,1,zilinsky kraj  cadca,20
37899,0,67,1,zilinsky kraj  cadca,20
37900,1,53,1,zilinsky kraj  rajec,25
37901,1,60,1,zilinsky kraj  zilina,20
37902,0,12,1,trenciansky kraj  trencin,26
37903,1,79,1,zilinsky kraj  cadca,0
37904,1,74,1,zilinsky kraj  zilina,21
37905,0,12,0,zilinsky kraj  cadca,0
37906,0,69,0,zilinsky kraj  zilina,20
37907,1,69,0,zilinsky kraj  zilina,0
37908,0,66,0,zilinsky kraj  zilina,19
37909,1,67,0,trnavsky kraj  dunajska streda,0
37910,0,55,1,bratislavsky kraj  bratislava - petrzalka,0
37911,1,69,1,trnavsky kraj  dunajska streda,0
37912,1,14,0,trnavsky kraj  dunajska streda,19
37913,0,48,0,zilinsky kraj  zilina,23
37918,0,66,0,zilinsky kraj  zilina,19
37919,1,72,1,zilinsky kraj  zilina,16
37922,0,62,1,zilinsky kraj  zilina,0
37923,1,52,0,zahranicie  zahranicie - australia,18
37924,1,22,1,nitriansky kraj  nitra,20
37925,1,83,1,nitriansky kraj  zlate moravce,19
37926,1,33,0,trnavsky kraj  sered,16
37927,0,60,0,nitriansky kraj  sturovo,23
37928,0,52,1,ceska republika  cz - praha,21
37929,1,95,0,zilinsky kraj  cadca,16
37931,1,64,1,presovsky kraj  poprad,25
37932,1,26,1,nitriansky kraj  nove zamky,21
37933,1,67,1,nitriansky kraj  nove zamky,25
37934,1,69,1,nitriansky kraj  nitra,25
37935,0,14,1,nitriansky kraj  zeliezovce,21
37936,1,41,0,nitriansky kraj  nitra,21
37937,0,64,1,nitriansky kraj  nitra,22
37938,0,81,1,nitriansky kraj  sala,21
37939,1,76,0,bratislavsky kraj  malacky,0
37940,0,33,1,banskobystricky kraj  zvolen,0
37941,1,66,1,bratislavsky kraj  bratislava - vrakuna,53
37942,1,72,1,trnavsky kraj  dunajska streda,17
37943,1,71,0,zilinsky kraj  liptovsky mikulas,20
37944,0,12,0,zilinsky kraj  zilina,21
37945,0,52,0,zilinsky kraj  zilina,0
37946,1,17,0,zilinsky kraj  namestovo,21
37947,1,88,0,zilinsky kraj  trstena,0
37948,1,52,0,zilinsky kraj  zilina,21
37949,1,12,0,zilinsky kraj  zilina,20
37950,0,12,0,kosicky kraj  kosice - juh,21
37951,1,67,0,banskobystricky kraj  zarnovica,18
37952,1,64,1,zilinsky kraj  cadca,25
37953,0,59,0,zilinsky kraj  martin,20
37955,1,59,0,zilinsky kraj  martin,0
37957,1,57,1,zilinsky kraj  cadca,19
37958,0,12,0,zilinsky kraj  martin,0
37959,1,26,0,zilinsky kraj  martin,0
37960,1,12,0,zilinsky kraj  martin,18
37961,1,74,1,zahranicie  zahranicie - usa,18
37962,1,66,1,zilinsky kraj  martin,22
37963,0,55,0,zilinsky kraj  zilina,17
37964,1,22,1,zilinsky kraj  martin,0
37966,0,52,1,zilinsky kraj  martin,0
37968,0,14,1,zilinsky kraj  martin,0
37969,1,28,0,zilinsky kraj  turzovka,18
37970,0,12,0,zilinsky kraj  martin,18
37971,0,12,0,zilinsky kraj  zilina,19
37972,0,12,0,zahranicie  zahranicie - usa,18
37977,0,64,0,zilinsky kraj  zilina,20
37978,1,12,0,zilinsky kraj  zilina,19
37981,1,41,1,zilinsky kraj  cadca,14
37982,1,71,0,zilinsky kraj  cadca,0
37984,1,12,1,trenciansky kraj  nove mesto nad vahom,27
37985,0,67,1,trnavsky kraj  hlohovec,21
37986,1,38,1,nitriansky kraj  topolcany,29
37987,0,21,0,zahranicie  zahranicie - rakusko,0
37988,0,36,0,trnavsky kraj  trnava,26
37989,0,14,1,zilinsky kraj  ruzomberok,19
37990,1,21,0,trnavsky kraj  trnava,15
37991,1,74,1,zilinsky kraj  kysucke nove mesto,17
37992,0,38,0,bratislavsky kraj  bratislava - petrzalka,0
37993,1,12,0,zilinsky kraj  cadca,24
37994,0,43,0,trnavsky kraj  trnava,25
37995,1,12,0,trnavsky kraj  senica,0
37996,0,14,0,trenciansky kraj  nove mesto nad vahom,20
37997,0,22,1,kosicky kraj  kosice - ostatne,0
37998,0,78,1,zahranicie  zahranicie - gb,0
37999,1,16,1,bratislavsky kraj  bratislava - devinska nova ves,18
38000,1,59,1,presovsky kraj  presov,29
38001,1,64,0,zilinsky kraj  zilina,0
38002,1,64,1,banskobystricky kraj  zvolen,19
38003,1,74,0,trnavsky kraj  leopoldov,0
38004,1,14,0,zilinsky kraj  zilina,19
38005,1,28,1,zahranicie  zahranicie - gb,0
38006,0,12,0,trnavsky kraj  trnava,0
38007,0,31,0,zilinsky kraj  zilina,20
38008,0,12,0,zilinsky kraj  zilina,19
38009,0,12,0,zilinsky kraj  rajec,20
38010,1,19,0,nitriansky kraj  nitra,20
38011,1,67,1,nitriansky kraj  zeliezovce,21
38012,1,62,0,nitriansky kraj  nitra,23
38013,1,76,0,nitriansky kraj  nitra,22
38014,1,48,1,nitriansky kraj  zeliezovce,21
38015,0,57,1,nitriansky kraj  nove zamky,0
38016,1,66,1,nitriansky kraj  nitra,23
38017,1,66,1,zilinsky kraj  martin,0
38018,0,64,0,zilinsky kraj  martin,20
38019,0,79,1,zilinsky kraj  martin,19
38020,0,12,1,zilinsky kraj  martin,0
38021,0,53,1,zilinsky kraj  martin,20
38022,0,16,0,zilinsky kraj  martin,0
38024,1,22,1,zilinsky kraj  martin,21
38025,0,14,1,zilinsky kraj  martin,20
38026,1,24,1,zilinsky kraj  martin,21
38027,1,16,0,zahranicie  zahranicie - ostatne,0
38028,0,12,0,zilinsky kraj  martin,0
38029,1,64,1,zilinsky kraj  martin,0
38030,1,74,0,zilinsky kraj  martin,19
38031,0,12,0,zilinsky kraj  martin,20
38033,1,62,0,zilinsky kraj  martin,20
38034,1,72,1,zilinsky kraj  martin,22
38035,0,14,1,zilinsky kraj  zilina,26
38036,1,12,1,zilinsky kraj  zilina,19
38037,1,72,1,zahranicie  zahranicie - ostatne,0
38038,0,21,1,kosicky kraj  velke kapusany,21
38040,1,33,0,zahranicie  zahranicie - ostatne,0
38041,1,71,1,nitriansky kraj  nitra,25
38043,1,79,0,zilinsky kraj  kysucke nove mesto,12
38044,0,72,1,zilinsky kraj  bytca,17
38045,1,29,1,zilinsky kraj  cadca,0
38046,0,14,1,zilinsky kraj  cadca,21
38047,0,38,0,nitriansky kraj  topolcany,20
38048,0,16,0,nitriansky kraj  topolcany,0
38049,1,71,0,zilinsky kraj  cadca,0
38050,1,62,1,trenciansky kraj  partizanske,25
38051,1,64,0,zilinsky kraj  cadca,22
38052,1,57,1,bratislavsky kraj  malacky,16
38053,1,48,0,nitriansky kraj  nitra,21
38054,0,16,0,nitriansky kraj  nitra,0
38055,1,62,0,bratislavsky kraj  bratislava - petrzalka,0
38056,1,33,0,trenciansky kraj  trencin,22
38057,1,74,0,nitriansky kraj  nitra,21
38058,0,14,0,nitriansky kraj  nitra,19
38059,1,64,1,zahranicie  zahranicie - kanada,20
38060,0,16,0,nitriansky kraj  nitra,27
38062,0,55,1,nitriansky kraj  nitra,25
38063,1,71,1,nitriansky kraj  sturovo,0
38064,1,72,1,nitriansky kraj  vrable,18
38065,1,52,0,nitriansky kraj  komarno,18
38066,1,88,1,nitriansky kraj  kolarovo,0
38067,1,12,1,zilinsky kraj  zilina,19
38068,1,76,1,nitriansky kraj  nitra,0
38069,1,12,0,nitriansky kraj  nitra,0
38070,0,60,1,nitriansky kraj  nitra,0
38071,1,40,1,nitriansky kraj  nove zamky,22
38072,1,62,1,nitriansky kraj  nove zamky,21
38073,1,62,0,nitriansky kraj  nitra,21
38074,0,47,1,nitriansky kraj  nitra,18
38075,0,69,0,nitriansky kraj  nitra,22
38077,1,12,0,zilinsky kraj  zilina,19
38078,1,22,1,zilinsky kraj  zilina,17
38079,1,52,0,zahranicie  zahranicie - usa,19
38080,1,84,0,zilinsky kraj  zilina,0
38081,1,78,0,banskobystricky kraj  nova bana,14
38082,0,36,0,zilinsky kraj  turcianske teplice,14
38083,1,71,0,zilinsky kraj  martin,19
38084,1,21,1,zilinsky kraj  martin,19
38085,0,66,0,zilinsky kraj  martin,18
38086,0,12,1,zilinsky kraj  martin,0
38087,0,29,1,zilinsky kraj  martin,21
38088,0,53,0,zilinsky kraj  martin,23
38089,0,64,1,zilinsky kraj  martin,0
38090,1,29,0,zilinsky kraj  martin,17
38091,1,60,1,zilinsky kraj  martin,22
38092,1,72,1,zilinsky kraj  martin,20
38093,0,67,1,trenciansky kraj  banovce nad bebravou,20
38094,1,62,1,zilinsky kraj  martin,19
38095,1,64,1,zilinsky kraj  martin,20
38096,1,45,0,zilinsky kraj  martin,19
38097,1,19,1,zilinsky kraj  martin,18
38099,1,69,0,zilinsky kraj  martin,19
38100,0,60,1,zilinsky kraj  martin,0
38101,1,71,0,zilinsky kraj  turzovka,19
38103,1,12,1,zilinsky kraj  zilina,36
38104,1,57,0,zilinsky kraj  zilina,0
38105,1,74,1,zilinsky kraj  zilina,23
38109,1,19,0,zilinsky kraj  cadca,25
38110,1,48,0,zilinsky kraj  cadca,17
38111,1,16,1,zilinsky kraj  cadca,0
38113,0,36,0,nitriansky kraj  nitra,21
38114,0,17,1,nitriansky kraj  nitra,19
38115,0,79,0,zahranicie  zahranicie - ostatne,21
38116,1,69,1,nitriansky kraj  nitra,19
38117,1,14,1,trnavsky kraj  dunajska streda,55
38118,1,71,1,nitriansky kraj  nitra,34
38119,0,41,0,nitriansky kraj  nitra,22
38120,0,71,1,nitriansky kraj  nitra,22
38121,1,50,0,nitriansky kraj  nitra,21
38122,0,14,1,trnavsky kraj  trnava,20
38123,0,52,1,nitriansky kraj  topolcany,26
38124,0,60,0,nitriansky kraj  nitra,22
38125,1,47,1,nitriansky kraj  sala,22
38126,1,71,0,nitriansky kraj  komarno,20
38127,0,36,1,nitriansky kraj  nove zamky,27
38128,1,83,0,bratislavsky kraj  bratislava - vrakuna,21
38129,1,69,1,nitriansky kraj  nitra,24
38130,0,45,1,zahranicie  zahranicie - ostatne,0
38131,1,12,1,zilinsky kraj  zilina,0
38132,0,62,1,zilinsky kraj  zilina,26
38134,0,81,0,zilinsky kraj  cadca,17
38135,0,45,1,nitriansky kraj  zlate moravce,23
38136,0,34,0,zilinsky kraj  cadca,0
38137,1,16,0,zilinsky kraj  zilina,0
38138,1,60,0,zilinsky kraj  zilina,17
38139,1,62,1,zilinsky kraj  zilina,17
38140,0,16,0,banskobystricky kraj  nova bana,19
38141,1,66,1,zilinsky kraj  zilina,0
38142,0,72,1,zilinsky kraj  zilina,16
38144,0,26,1,zilinsky kraj  martin,19
38145,0,16,0,zilinsky kraj  martin,0
38146,1,12,1,zilinsky kraj  martin,21
38147,1,60,1,zilinsky kraj  martin,0
38148,1,29,0,zilinsky kraj  martin,19
38149,1,52,1,zilinsky kraj  martin,20
38150,0,12,0,zilinsky kraj  martin,0
38151,1,53,0,zilinsky kraj  martin,19
38152,1,67,1,zilinsky kraj  martin,19
38153,1,12,1,zilinsky kraj  vrutky,20
38154,0,53,0,zilinsky kraj  martin,20
38155,1,62,0,zilinsky kraj  martin,20
38156,0,57,0,zilinsky kraj  martin,0
38157,1,53,0,trnavsky kraj  trnava,20
38158,0,12,1,zilinsky kraj  vrutky,36
38159,1,55,1,zilinsky kraj  zilina,16
38160,0,95,0,banskobystricky kraj  rimavska sobota,0
38161,0,29,0,trenciansky kraj  nove mesto nad vahom,26
38162,0,12,0,zilinsky kraj  ruzomberok,0
38163,1,21,0,presovsky kraj  vranov nad toplou,16
38164,0,14,0,trnavsky kraj  trnava,25
38165,0,67,0,zilinsky kraj  zilina,20
38166,1,41,0,zilinsky kraj  zilina,0
38167,1,66,1,trenciansky kraj  povazska bystrica,0
38168,0,48,1,kosicky kraj  kosice - krasna nad hornadom,22
38169,1,64,0,trenciansky kraj  banovce nad bebravou,0
38170,1,12,1,zilinsky kraj  zilina,0
38171,0,66,1,presovsky kraj  presov,27
38172,1,67,0,trnavsky kraj  trnava,18
38173,0,17,0,trenciansky kraj  trencin,0
38174,0,52,0,banskobystricky kraj  banska bystrica,23
38175,1,72,1,trenciansky kraj  prievidza,0
38176,1,72,0,presovsky kraj  vranov nad toplou,0
38177,0,22,0,presovsky kraj  presov,0
38178,1,64,1,nitriansky kraj  levice,0
38180,0,34,1,banskobystricky kraj  banska bystrica,26
38181,0,53,0,trenciansky kraj  prievidza,23
38182,0,12,1,zilinsky kraj  zilina,25
38183,1,76,1,nitriansky kraj  nitra,26
38184,1,14,1,nitriansky kraj  komarno,18
38185,0,12,0,nitriansky kraj  nitra,0
38186,1,21,1,nitriansky kraj  sturovo,0
38187,1,83,1,nitriansky kraj  nitra,21
38188,1,43,1,banskobystricky kraj  velky krtis,20
38189,0,12,0,zilinsky kraj  turcianske teplice,23
38190,0,62,0,zilinsky kraj  bytca,17
38192,1,84,1,nitriansky kraj  nitra,21
38193,1,12,0,nitriansky kraj  sturovo,0
38194,1,71,1,bratislavsky kraj  bratislava - petrzalka,0
38195,0,60,0,nitriansky kraj  nitra,23
38196,1,69,0,nitriansky kraj  nitra,0
38197,0,29,0,nitriansky kraj  nitra,0
38198,1,83,1,trenciansky kraj  puchov,0
38199,0,14,0,nitriansky kraj  nove zamky,23
38200,0,71,1,nitriansky kraj  nitra,20
38201,0,76,0,nitriansky kraj  levice,22
38202,1,59,0,nitriansky kraj  nove zamky,23
38203,1,81,0,nitriansky kraj  nove zamky,0
38204,0,66,1,nitriansky kraj  nitra,26
38205,1,59,1,nitriansky kraj  nove zamky,19
38206,1,69,1,zilinsky kraj  bytca,22
38208,1,79,0,zilinsky kraj  namestovo,0
38211,0,38,1,zilinsky kraj  rajec,24
38212,1,16,0,zilinsky kraj  zilina,2
38213,1,79,1,zahranicie  zahranicie - ostatne,0
38219,1,12,0,zilinsky kraj  zilina,25
38221,1,41,0,zilinsky kraj  martin,0
38223,1,62,1,zilinsky kraj  martin,22
38224,0,79,0,zilinsky kraj  martin,0
38225,1,67,1,zilinsky kraj  martin,20
38226,1,60,0,zilinsky kraj  martin,0
38227,0,60,0,trenciansky kraj  banovce nad bebravou,0
38228,0,12,1,zilinsky kraj  martin,21
38230,1,52,0,zilinsky kraj  martin,0
38231,1,59,1,zilinsky kraj  martin,22
38232,1,74,0,zilinsky kraj  martin,19
38233,0,31,1,zilinsky kraj  martin,0
38234,0,12,1,zilinsky kraj  martin,21
38235,0,67,1,nitriansky kraj  sala,22
38236,1,67,1,zilinsky kraj  zilina,0
38237,0,67,1,presovsky kraj  bardejov,0
38238,0,12,0,zilinsky kraj  turcianske teplice,20
38239,0,21,0,zilinsky kraj  turcianske teplice,0
38240,1,67,1,zilinsky kraj  turcianske teplice,20
38241,0,31,1,zilinsky kraj  turcianske teplice,0
38242,0,74,1,zilinsky kraj  turcianske teplice,27
38243,0,12,1,nitriansky kraj  nitra,20
